Employee_ID,Name,Age,Department,Salary,Years_at_Company,Performance_Score,Last_Promotion_Year,Training_Hours,Sick_Days,Work_Location,Gender,Job_Level,Education_Level
1437,Diana,40,Sales,31958,2,4.13,2021,72,2,Hybrid,Male,Manager,Bachelor's
1438,Bob,27,Finance,75656,18,1.2,2021,56,0,Onsite,Other,Senior,Master's
1439,Charlie,23,IT,63779,13,1.98,2021,105,11,Hybrid,Male,Senior,PhD
1440,Alice,36,Marketing,97782,2,2.17,2021,187,6,Hybrid,Female,Mid,High School
1441,Charlie,41,Marketing,62951,7,3.24,2018,116,12,Onsite,Other,Senior,Master's
1442,Alice,37,Sales,119484,19,1.03,2020,52,14,Hybrid,Other,Manager,High School
1443,Eve,34,Sales,82470,11,4.55,2018,160,14,Remote,Female,Entry,High School
1444,Diana,50,Sales,79443,4,4.98,2020,45,4,Hybrid,Female,Senior,Master's
1445,Alice,51,Finance,111800,6,3.33,2020,137,5,Hybrid,Female,Senior,PhD
1446,Charlie,26,Sales,88081,17,3.61,2021,45,2,Remote,Male,Entry,Master's
1447,Charlie,42,Sales,100798,19,2.84,2022,72,7,Hybrid,Other,Manager,Bachelor's
1448,Diana,37,Sales,101154,16,2.12,2018,183,1,Hybrid,Female,Senior,Bachelor's
1449,Alice,52,Sales,30058,16,2.95,2020,142,6,Remote,Male,Mid,High School
1450,Alice,35,Marketing,83323,2,3.62,2022,129,5,Onsite,Other,Mid,Master's
1451,Diana,37,Sales,55729,5,1.44,2020,172,5,Remote,Male,Entry,PhD
1452,Bob,59,Sales,60672,3,2.8,2018,51,3,Remote,Female,Manager,PhD
1453,Charlie,46,HR,74614,6,2.73,2018,100,11,Hybrid,Male,Manager,Master's
1454,Alice,22,Marketing,71825,16,1.3,2018,50,5,Remote,Male,Mid,Master's
1455,Diana,34,HR,100907,2,2.21,2018,143,9,Remote,Male,Manager,PhD
1456,Diana,50,Sales,86864,14,1.99,2018,113,1,Onsite,Female,Mid,Bachelor's
1457,Charlie,27,Finance,89153,9,1.09,2018,59,14,Remote,Male,Manager,PhD
1458,Alice,36,Finance,103009,2,3.93,2018,66,7,Onsite,Male,Mid,Bachelor's
1459,Eve,34,Sales,59112,6,1.86,2018,69,12,Remote,Other,Manager,High School
1460,Diana,48,Finance,79981,16,1.13,2019,87,13,Hybrid,Male,Manager,PhD
1461,Diana,31,Finance,119950,2,1.23,2018,41,10,Remote,Female,Entry,High School
1462,Charlie,29,Marketing,45328,18,4.52,2019,107,10,Remote,Other,Entry,Master's
1463,Bob,37,Finance,91036,1,4.86,2018,92,13,Remote,Male,Manager,High School
1464,Charlie,31,Marketing,107541,9,4.4,2022,191,8,Remote,Other,Entry,Bachelor's
1465,Bob,45,Sales,59136,14,4.99,2022,67,11,Onsite,Female,Entry,PhD
1466,Bob,40,Finance,47544,10,2.97,2020,170,5,Remote,Male,Senior,High School
1467,Charlie,33,HR,119149,14,2.46,2019,140,8,Remote,Other,Manager,High School
1468,Bob,57,HR,88611,19,4.98,2021,116,4,Hybrid,Female,Senior,Bachelor's
1469,Eve,48,HR,36169,7,4.52,2022,196,10,Onsite,Male,Mid,High School
1470,Charlie,24,HR,52183,14,4.2,2018,8,14,Onsite,Male,Entry,PhD
1471,Charlie,34,Sales,64873,12,1.15,2022,135,5,Remote,Other,Mid,Bachelor's
1472,Charlie,55,HR,35839,10,1.61,2022,132,2,Hybrid,Male,Senior,Master's
1473,Charlie,24,Finance,112200,9,4.82,2019,171,13,Remote,Male,Manager,Master's
1474,Diana,37,Marketing,89066,17,1.26,2018,73,12,Onsite,Male,Senior,Master's
1475,Bob,59,Sales,48378,13,2.4,2018,89,0,Hybrid,Other,Mid,Master's
1476,Alice,41,IT,49071,8,2.27,2020,86,10,Hybrid,Female,Mid,PhD
1477,Alice,36,HR,46626,10,4.17,2021,140,13,Hybrid,Other,Mid,Master's
1478,Bob,36,IT,63400,6,4.0,2022,60,6,Hybrid,Other,Entry,PhD
1479,Charlie,57,IT,87344,3,1.83,2019,0,13,Onsite,Female,Mid,PhD
1480,Diana,25,Finance,57155,10,3.15,2021,23,9,Hybrid,Female,Entry,High School
1481,Bob,53,IT,65131,19,3.19,2020,143,5,Hybrid,Other,Manager,Master's
1482,Bob,36,HR,59222,4,2.61,2022,124,5,Onsite,Other,Senior,High School
1483,Diana,42,Finance,52327,8,2.59,2018,49,8,Remote,Male,Mid,Bachelor's
1484,Alice,53,Marketing,38773,10,3.43,2018,169,0,Onsite,Male,Senior,High School
1485,Alice,34,IT,94985,3,1.49,2018,71,1,Remote,Female,Mid,Master's
1486,Alice,51,Marketing,78538,7,2.68,2022,58,0,Remote,Male,Mid,Master's
1487,Alice,29,Finance,50503,3,3.26,2020,156,9,Onsite,Male,Senior,High School
1488,Charlie,45,Finance,34210,17,3.13,2020,159,8,Hybrid,Other,Manager,Master's
1489,Alice,38,Sales,39064,18,1.44,2018,161,0,Onsite,Other,Senior,Master's
1490,Eve,32,IT,43153,18,2.69,2022,120,14,Hybrid,Other,Manager,High School
1491,Diana,47,Finance,67145,19,2.73,2021,197,5,Hybrid,Female,Manager,Bachelor's
1492,Diana,59,Sales,63108,9,1.31,2018,189,14,Remote,Female,Senior,Master's
1493,Charlie,45,Finance,75639,17,3.01,2019,8,8,Hybrid,Male,Mid,High School
1494,Diana,35,Marketing,111705,3,4.21,2021,154,2,Remote,Other,Senior,PhD
1495,Bob,53,Sales,94610,8,4.25,2019,58,7,Hybrid,Male,Manager,High School
1496,Eve,33,Marketing,48586,15,1.77,2019,189,11,Hybrid,Female,Senior,High School
1497,Diana,44,Finance,35710,5,2.08,2022,42,12,Onsite,Other,Entry,Bachelor's
1498,Bob,38,Sales,82422,18,1.62,2018,31,1,Hybrid,Female,Manager,Master's
1499,Charlie,47,HR,89971,5,1.05,2022,84,3,Onsite,Male,Entry,Master's
1500,Bob,42,HR,84118,11,2.64,2021,6,9,Onsite,Female,Mid,Bachelor's
1501,Diana,58,HR,101882,2,3.27,2020,75,2,Onsite,Female,Senior,PhD
1502,Alice,48,HR,73102,2,3.43,2020,26,0,Remote,Other,Mid,Bachelor's
1503,Alice,38,Finance,35655,1,2.6,2020,97,0,Hybrid,Male,Senior,PhD
1504,Bob,43,Marketing,70475,8,2.84,2022,84,0,Onsite,Female,Senior,PhD
1505,Charlie,41,IT,103079,6,3.8,2019,144,1,Onsite,Female,Manager,Bachelor's
1506,Bob,22,IT,70346,7,1.42,2020,112,0,Hybrid,Other,Mid,High School
1507,Diana,41,HR,35903,5,4.32,2019,129,13,Remote,Other,Manager,Bachelor's
1508,Charlie,31,Marketing,57888,14,2.79,2019,84,14,Onsite,Other,Entry,Master's
1509,Diana,47,Sales,57999,5,2.69,2022,194,4,Hybrid,Male,Senior,Bachelor's
1510,Diana,36,Marketing,85287,12,4.2,2019,60,13,Hybrid,Other,Entry,Bachelor's
1511,Eve,35,IT,81471,10,1.98,2021,120,11,Onsite,Other,Entry,PhD
1512,Diana,52,IT,37209,14,1.26,2022,108,10,Hybrid,Other,Senior,Bachelor's
1513,Bob,32,Marketing,60730,8,4.65,2022,75,6,Remote,Other,Senior,Bachelor's
1514,Bob,50,Sales,53230,1,4.66,2018,111,5,Remote,Female,Mid,Bachelor's
1515,Diana,42,Marketing,89636,15,1.8,2020,185,1,Hybrid,Other,Mid,PhD
1516,Bob,48,Marketing,106944,17,4.74,2018,126,2,Onsite,Female,Entry,Bachelor's
1517,Eve,24,IT,108404,16,3.84,2018,100,2,Onsite,Female,Mid,PhD
1518,Diana,48,IT,113705,13,1.63,2022,87,6,Onsite,Male,Mid,Bachelor's
1519,Eve,27,Marketing,33362,5,2.36,2019,18,10,Hybrid,Male,Entry,Bachelor's
1520,Alice,55,Sales,78866,7,2.11,2018,65,3,Hybrid,Other,Senior,Bachelor's
1521,Alice,54,Marketing,60588,11,3.86,2022,158,6,Onsite,Other,Senior,High School
1522,Eve,24,Finance,52843,18,1.4,2022,164,0,Remote,Male,Manager,Bachelor's
1523,Alice,23,Sales,59934,10,4.82,2022,9,0,Hybrid,Other,Manager,High School
1524,Charlie,48,Finance,42130,4,3.97,2021,92,3,Hybrid,Female,Mid,Master's
1525,Diana,47,Finance,75604,15,2.7,2018,53,6,Remote,Male,Senior,Master's
1526,Diana,40,HR,33844,13,3.52,2020,72,12,Onsite,Male,Senior,High School
1527,Alice,44,Finance,44194,13,2.89,2019,155,14,Onsite,Female,Mid,Master's
1528,Bob,27,Marketing,106260,7,3.95,2019,87,13,Remote,Other,Entry,Bachelor's
1529,Eve,29,Sales,30240,7,1.13,2018,85,3,Hybrid,Other,Entry,Bachelor's
1530,Charlie,32,Sales,90803,13,4.24,2019,86,13,Remote,Other,Mid,High School
1531,Bob,49,IT,46892,18,1.59,2021,135,13,Remote,Male,Entry,Bachelor's
1532,Bob,24,Marketing,33832,16,2.96,2020,37,1,Remote,Female,Manager,High School
1533,Bob,44,Marketing,106344,16,3.98,2022,34,7,Onsite,Female,Entry,Master's
1534,Diana,44,IT,63832,10,4.55,2019,193,2,Hybrid,Female,Manager,Master's
1535,Diana,51,Finance,107804,1,4.24,2020,115,10,Hybrid,Other,Manager,High School
1536,Charlie,49,Sales,80504,3,4.82,2020,63,8,Onsite,Other,Mid,Bachelor's
1537,Eve,46,Finance,56537,5,2.64,2022,6,4,Onsite,Female,Entry,Bachelor's
1538,Alice,50,IT,63631,17,2.78,2019,91,14,Onsite,Male,Entry,PhD
1539,Alice,28,Finance,59173,12,1.25,2020,198,0,Onsite,Male,Manager,High School
1540,Eve,39,Finance,83204,14,2.64,2022,120,9,Hybrid,Other,Mid,High School
1541,Eve,55,HR,66215,8,3.45,2022,106,1,Hybrid,Male,Mid,PhD
1542,Eve,44,IT,98866,6,4.0,2018,68,4,Onsite,Male,Senior,Master's
1543,Bob,33,Sales,70953,3,4.76,2019,189,4,Remote,Male,Mid,High School
1544,Bob,24,Finance,79104,19,3.91,2020,156,9,Onsite,Male,Manager,PhD
1545,Bob,22,HR,32269,9,3.33,2018,61,0,Onsite,Male,Entry,Bachelor's
1546,Charlie,50,Marketing,46026,3,3.16,2022,38,4,Onsite,Female,Entry,High School
1547,Eve,51,Marketing,64949,13,2.33,2022,155,0,Onsite,Female,Senior,Master's
1548,Diana,44,HR,61881,1,1.96,2020,35,4,Onsite,Male,Senior,PhD
1549,Charlie,57,Marketing,47675,12,2.07,2020,136,0,Remote,Male,Manager,PhD
1550,Eve,53,Marketing,62793,6,4.71,2022,20,10,Remote,Female,Manager,Master's
1551,Alice,45,Sales,102037,12,3.69,2020,157,1,Remote,Female,Manager,High School
1552,Alice,51,IT,100653,18,3.66,2021,94,7,Remote,Male,Mid,Master's
1553,Alice,41,HR,75408,5,2.05,2021,148,0,Remote,Other,Mid,High School
1554,Bob,36,HR,50357,4,2.4,2020,53,0,Onsite,Other,Mid,Master's
1555,Diana,38,Finance,46460,2,1.54,2018,97,13,Onsite,Female,Senior,Master's
1556,Eve,36,HR,59164,9,4.59,2019,173,14,Hybrid,Male,Senior,Bachelor's
1557,Bob,56,Finance,37249,7,4.65,2019,155,13,Remote,Other,Manager,Bachelor's
1558,Alice,46,Finance,104762,7,3.79,2022,44,9,Hybrid,Female,Mid,PhD
1559,Bob,50,IT,41349,4,3.74,2021,8,11,Remote,Other,Entry,Master's
1560,Bob,29,IT,64587,17,3.94,2021,150,5,Remote,Other,Mid,Master's
1561,Charlie,36,HR,55513,15,1.36,2018,62,0,Hybrid,Female,Senior,High School
1562,Bob,23,Marketing,49582,5,2.14,2022,138,11,Onsite,Male,Mid,Master's
1563,Diana,32,HR,89798,2,3.93,2018,3,4,Onsite,Male,Manager,Master's
1564,Charlie,26,Marketing,36354,12,2.39,2021,106,6,Onsite,Male,Manager,PhD
1565,Charlie,57,Sales,106995,4,1.23,2021,89,4,Hybrid,Female,Manager,PhD
1566,Charlie,31,IT,44433,3,3.95,2022,43,4,Onsite,Female,Manager,PhD
1567,Bob,34,Sales,86219,1,4.3,2022,39,0,Remote,Other,Manager,High School
1568,Charlie,47,IT,63489,11,4.53,2021,104,4,Onsite,Male,Mid,PhD
1569,Bob,30,Finance,109535,9,2.05,2018,105,0,Remote,Male,Senior,High School
1570,Bob,31,Marketing,96307,13,3.73,2021,12,7,Remote,Other,Manager,High School
1571,Bob,37,Marketing,91986,9,3.82,2022,7,4,Onsite,Other,Mid,Master's
1572,Eve,23,Sales,32758,7,3.92,2018,26,1,Remote,Other,Mid,PhD
1573,Charlie,48,Marketing,68607,14,4.41,2020,27,13,Onsite,Male,Manager,High School
1574,Eve,51,Marketing,37040,18,4.47,2021,36,9,Remote,Female,Senior,High School
1575,Bob,55,Finance,85655,12,1.43,2020,143,2,Hybrid,Other,Manager,High School
1576,Eve,23,IT,85306,12,1.65,2020,154,9,Hybrid,Male,Senior,Bachelor's
1577,Alice,45,Finance,34771,17,1.13,2020,171,0,Onsite,Other,Manager,High School
1578,Charlie,23,IT,88256,2,4.46,2019,34,0,Remote,Female,Manager,High School
1579,Diana,41,IT,101092,6,1.4,2018,170,5,Hybrid,Female,Manager,High School
1580,Diana,46,IT,61493,12,2.62,2020,74,4,Onsite,Other,Mid,High School
1581,Eve,55,Finance,82953,13,2.59,2022,36,11,Remote,Male,Senior,PhD
1582,Charlie,22,IT,53843,4,1.69,2018,169,5,Onsite,Male,Manager,Master's
1583,Diana,39,Finance,63758,1,2.4,2022,14,9,Onsite,Other,Senior,Master's
1584,Alice,57,Finance,42198,5,2.84,2020,74,0,Hybrid,Male,Mid,PhD
1585,Diana,26,HR,92123,19,4.78,2018,75,14,Remote,Other,Mid,PhD
1586,Charlie,36,IT,89744,18,2.86,2022,166,6,Onsite,Male,Entry,Master's
1587,Alice,28,Marketing,43262,13,4.27,2022,73,14,Onsite,Male,Entry,High School
1588,Diana,35,Sales,102761,18,2.9,2018,70,12,Remote,Male,Senior,Bachelor's
1589,Bob,41,Finance,42193,9,1.33,2022,48,0,Remote,Male,Mid,PhD
1590,Eve,41,IT,59383,3,3.87,2021,104,3,Remote,Female,Mid,High School
1591,Diana,49,HR,112497,6,4.32,2020,174,11,Remote,Other,Mid,Master's
1592,Alice,52,Sales,86533,11,2.7,2021,76,12,Onsite,Other,Senior,Master's
1593,Charlie,44,IT,64515,14,3.79,2021,164,8,Remote,Male,Mid,High School
1594,Eve,42,Marketing,36301,19,2.01,2019,150,3,Onsite,Female,Senior,High School
1595,Eve,30,HR,52839,2,1.14,2018,102,6,Remote,Other,Senior,Master's
1596,Charlie,51,Sales,93184,12,3.43,2021,124,4,Remote,Male,Senior,Bachelor's
1597,Alice,25,Marketing,90537,2,2.87,2020,96,7,Remote,Female,Entry,PhD
1598,Charlie,32,Marketing,96251,16,1.21,2019,175,11,Onsite,Female,Senior,PhD
1599,Eve,37,HR,94035,15,4.6,2021,8,14,Onsite,Male,Manager,Bachelor's
1600,Charlie,23,HR,67297,16,2.97,2018,55,10,Onsite,Female,Entry,Master's
1601,Alice,43,HR,116277,17,1.55,2020,94,7,Onsite,Female,Senior,PhD
1602,Bob,31,Finance,80678,4,1.3,2018,121,11,Onsite,Female,Manager,PhD
1603,Bob,47,IT,111895,11,2.51,2021,85,4,Remote,Other,Manager,Bachelor's
1604,Charlie,29,IT,78501,7,1.92,2021,155,0,Onsite,Other,Mid,Bachelor's
1605,Diana,55,HR,40735,1,2.11,2019,24,2,Onsite,Female,Mid,PhD
1606,Charlie,26,Finance,119805,6,1.89,2019,147,5,Onsite,Female,Manager,Bachelor's
1607,Charlie,53,Sales,100613,8,3.44,2021,60,13,Hybrid,Other,Senior,PhD
1608,Diana,26,IT,84353,5,4.36,2020,48,7,Remote,Male,Mid,PhD
1609,Diana,39,Sales,63484,1,5.0,2022,29,12,Remote,Other,Mid,Master's
1610,Bob,48,IT,105001,8,1.13,2020,141,10,Onsite,Female,Entry,PhD
1611,Eve,58,HR,31035,6,4.24,2019,172,11,Remote,Other,Mid,Master's
1612,Alice,58,HR,31305,10,1.69,2019,155,13,Hybrid,Female,Entry,Bachelor's
1613,Alice,57,HR,88548,17,4.08,2018,114,6,Remote,Female,Senior,Master's
1614,Diana,55,IT,42154,16,2.24,2019,19,2,Remote,Male,Mid,Master's
1615,Alice,48,Finance,33918,17,1.72,2022,69,6,Onsite,Male,Entry,Master's
1616,Eve,33,Marketing,82949,15,4.14,2021,36,10,Onsite,Other,Entry,High School
1617,Charlie,41,Sales,54738,4,2.47,2018,57,8,Onsite,Other,Mid,Master's
1618,Diana,24,Finance,105526,10,4.18,2020,186,6,Remote,Other,Mid,PhD
1619,Diana,24,Sales,84859,13,1.51,2018,171,4,Remote,Female,Manager,High School
1620,Diana,54,HR,90466,8,1.64,2022,134,10,Remote,Male,Manager,High School
1621,Eve,41,Sales,39936,18,4.19,2021,45,1,Onsite,Other,Manager,Bachelor's
1622,Diana,48,IT,100990,2,2.91,2020,66,10,Remote,Other,Senior,Bachelor's
1623,Diana,42,IT,78017,9,1.87,2021,135,6,Hybrid,Other,Manager,Bachelor's
1624,Charlie,57,IT,71667,1,1.1,2018,59,6,Remote,Male,Entry,Master's
1625,Alice,23,HR,74756,7,4.45,2021,170,12,Remote,Male,Manager,Bachelor's
1626,Diana,56,IT,40789,16,4.66,2020,81,13,Remote,Female,Entry,Bachelor's
1627,Charlie,54,Finance,42564,3,2.74,2020,183,7,Remote,Female,Mid,Bachelor's
1628,Bob,41,Finance,112723,12,1.3,2020,193,7,Onsite,Male,Manager,High School
1629,Diana,38,IT,79983,6,2.72,2020,129,14,Hybrid,Male,Senior,Master's
1630,Eve,26,Finance,78036,18,1.9,2020,34,11,Onsite,Other,Senior,Bachelor's
1631,Eve,57,Finance,73738,18,3.0,2018,151,0,Onsite,Female,Senior,Master's
1632,Eve,43,IT,108193,19,3.17,2021,6,13,Onsite,Male,Entry,PhD
1633,Eve,23,Finance,33657,10,1.63,2022,10,0,Hybrid,Female,Senior,Master's
1634,Bob,37,HR,93891,8,3.21,2022,77,10,Onsite,Male,Entry,PhD
1635,Bob,22,HR,35352,18,2.99,2022,86,0,Onsite,Female,Senior,High School
1636,Diana,33,Finance,59824,4,2.86,2019,57,0,Onsite,Male,Manager,PhD
1637,Bob,40,IT,68130,6,4.0,2018,11,11,Onsite,Female,Entry,Master's
1638,Eve,44,Marketing,94243,5,1.39,2018,66,12,Remote,Other,Entry,Master's
1639,Eve,58,HR,102695,19,4.61,2019,125,13,Hybrid,Female,Senior,Bachelor's
1640,Alice,27,Sales,68898,1,3.14,2018,5,0,Onsite,Male,Entry,High School
1641,Alice,42,Marketing,64701,12,3.09,2019,190,3,Onsite,Male,Manager,Master's
1642,Bob,33,Marketing,100307,7,3.01,2022,100,7,Hybrid,Female,Mid,Master's
1643,Diana,27,IT,98902,19,3.24,2019,104,2,Remote,Male,Senior,PhD
1644,Bob,31,Finance,102509,9,1.85,2018,80,10,Hybrid,Other,Senior,Bachelor's
1645,Diana,51,IT,39572,2,4.9,2020,40,5,Hybrid,Female,Mid,High School
1646,Charlie,56,IT,57315,1,2.87,2021,119,10,Hybrid,Female,Manager,High School
1647,Diana,36,Marketing,64976,13,3.97,2021,180,3,Onsite,Other,Senior,High School
1648,Alice,37,Finance,30201,7,4.05,2021,77,7,Onsite,Male,Mid,PhD
1649,Charlie,45,Sales,53099,11,2.07,2018,23,3,Hybrid,Male,Mid,PhD
1650,Eve,46,HR,33080,17,2.34,2021,191,4,Remote,Female,Mid,Bachelor's
1651,Eve,47,Finance,49947,10,1.16,2020,86,13,Remote,Other,Mid,High School
1652,Alice,53,HR,71641,4,2.45,2021,33,7,Onsite,Male,Manager,Master's
1653,Charlie,53,Marketing,43639,14,1.63,2020,108,8,Hybrid,Female,Manager,PhD
1654,Charlie,36,Sales,61705,12,2.36,2021,52,10,Hybrid,Other,Entry,Master's
1655,Charlie,34,HR,100754,2,4.51,2020,91,14,Hybrid,Other,Entry,Master's
1656,Bob,36,Sales,54201,8,1.52,2018,27,5,Onsite,Female,Entry,High School
1657,Alice,26,Sales,115555,16,3.16,2022,34,9,Hybrid,Female,Manager,Master's
1658,Eve,49,Finance,112940,18,4.85,2022,7,5,Hybrid,Male,Manager,High School
1659,Alice,44,Sales,88408,13,2.11,2022,176,9,Remote,Male,Senior,Bachelor's
1660,Diana,37,IT,114757,10,1.71,2020,77,10,Hybrid,Female,Mid,High School
1661,Diana,25,Marketing,37360,18,2.21,2022,33,5,Remote,Other,Senior,Master's
1662,Charlie,37,Marketing,95134,3,1.76,2021,172,0,Remote,Other,Senior,High School
1663,Diana,34,IT,56568,17,1.94,2018,153,12,Onsite,Other,Mid,PhD
1664,Eve,23,IT,93233,3,4.85,2021,129,1,Hybrid,Male,Entry,PhD
1665,Diana,37,Finance,62504,15,2.74,2022,55,12,Hybrid,Other,Senior,High School
1666,Charlie,59,Marketing,58792,3,3.58,2018,109,10,Hybrid,Female,Entry,High School
1667,Charlie,32,IT,75364,6,2.07,2022,121,5,Onsite,Female,Senior,PhD
1668,Bob,27,IT,86883,2,2.01,2022,155,4,Hybrid,Other,Entry,Bachelor's
1669,Bob,52,HR,35565,11,3.57,2020,186,1,Remote,Female,Manager,PhD
1670,Charlie,29,Finance,53818,7,4.85,2022,123,2,Onsite,Male,Senior,PhD
1671,Eve,24,Sales,61704,12,3.47,2019,169,9,Hybrid,Female,Senior,Master's
1672,Eve,48,Finance,40007,19,4.35,2018,22,7,Remote,Female,Entry,High School
1673,Eve,55,Finance,31149,7,1.07,2019,89,12,Onsite,Male,Mid,PhD
1674,Alice,44,Finance,68325,13,4.02,2021,198,9,Remote,Male,Entry,High School
1675,Eve,25,Finance,104437,17,2.82,2022,108,3,Remote,Male,Mid,Bachelor's
1676,Alice,59,Marketing,58990,19,2.31,2019,174,8,Remote,Other,Senior,Master's
1677,Eve,47,Finance,66796,17,3.79,2021,50,4,Hybrid,Female,Manager,Master's
1678,Eve,52,Finance,56810,14,3.05,2018,195,9,Hybrid,Male,Mid,PhD
1679,Charlie,57,Finance,50525,1,2.6,2022,74,0,Hybrid,Male,Entry,Bachelor's
1680,Charlie,37,Sales,57042,13,4.02,2021,199,13,Remote,Female,Entry,High School
1681,Alice,58,Marketing,82543,3,2.09,2020,114,11,Hybrid,Male,Mid,High School
1682,Charlie,59,Sales,105194,13,1.35,2021,181,2,Hybrid,Male,Senior,Bachelor's
1683,Diana,40,IT,34591,2,2.88,2018,32,7,Onsite,Other,Mid,Bachelor's
1684,Bob,35,HR,52745,17,4.41,2020,99,9,Hybrid,Female,Mid,PhD
1685,Alice,23,IT,111623,2,1.33,2018,73,3,Remote,Female,Manager,Master's
1686,Charlie,56,Finance,106933,12,4.14,2021,78,11,Hybrid,Other,Mid,High School
1687,Diana,34,Sales,70118,11,3.92,2022,130,8,Remote,Male,Mid,PhD
1688,Eve,32,Sales,71825,15,2.78,2022,187,11,Onsite,Male,Manager,High School
1689,Charlie,46,IT,60507,16,2.44,2018,108,10,Hybrid,Male,Entry,PhD
1690,Eve,35,IT,114506,1,1.86,2021,177,6,Remote,Male,Senior,High School
1691,Charlie,56,HR,53503,11,2.42,2019,89,1,Hybrid,Female,Senior,PhD
1692,Eve,30,IT,90127,5,1.86,2021,180,9,Hybrid,Male,Senior,High School
1693,Diana,34,Sales,88670,17,1.98,2018,61,13,Onsite,Other,Entry,PhD
1694,Alice,31,Marketing,40867,6,2.68,2020,125,8,Hybrid,Female,Manager,Bachelor's
1695,Diana,25,IT,79295,1,4.5,2021,66,2,Onsite,Female,Manager,Bachelor's
1696,Bob,29,Finance,55143,6,1.05,2020,179,7,Onsite,Male,Manager,Master's
1697,Bob,42,IT,30146,10,3.65,2019,156,12,Remote,Other,Senior,High School
1698,Alice,49,HR,109845,16,3.02,2021,96,9,Remote,Other,Mid,PhD
1699,Bob,33,IT,113618,3,4.3,2018,126,8,Hybrid,Male,Entry,PhD
1700,Alice,59,HR,84162,4,2.57,2019,125,12,Remote,Male,Manager,Master's
1701,Eve,57,HR,74036,10,4.98,2020,2,5,Remote,Female,Entry,Master's
1702,Eve,49,Marketing,94311,15,2.1,2021,187,12,Hybrid,Male,Mid,Master's
1703,Diana,30,Marketing,48884,8,3.6,2022,147,12,Onsite,Other,Entry,High School
1704,Charlie,32,IT,115379,11,4.76,2018,35,13,Hybrid,Female,Senior,High School
1705,Eve,50,Marketing,51268,7,2.46,2022,158,10,Remote,Other,Mid,Bachelor's
1706,Diana,31,Sales,65213,1,4.3,2021,182,4,Hybrid,Female,Manager,Bachelor's
1707,Charlie,29,Finance,59367,2,2.81,2019,193,9,Remote,Other,Senior,High School
1708,Bob,40,IT,70721,1,2.14,2020,187,7,Remote,Other,Manager,PhD
1709,Bob,29,Sales,52047,1,1.87,2021,53,14,Remote,Female,Senior,Master's
1710,Alice,59,Sales,46914,4,4.93,2019,8,14,Remote,Female,Entry,PhD
1711,Eve,52,Sales,83778,16,3.96,2022,49,14,Remote,Other,Manager,Bachelor's
1712,Bob,33,IT,68666,5,4.98,2021,192,1,Hybrid,Other,Manager,PhD
1713,Diana,22,Finance,62544,16,2.12,2018,103,12,Onsite,Other,Mid,Master's
1714,Diana,27,Finance,81482,8,1.39,2019,27,2,Hybrid,Other,Manager,Master's
1715,Bob,24,Sales,96641,8,3.79,2020,182,1,Onsite,Other,Entry,Master's
1716,Bob,51,Marketing,89084,3,1.61,2018,132,10,Remote,Other,Mid,Bachelor's
1717,Alice,33,HR,64314,15,3.34,2020,186,3,Hybrid,Female,Entry,Bachelor's
1718,Eve,46,Finance,51676,19,1.04,2020,157,9,Hybrid,Female,Senior,Bachelor's
1719,Charlie,51,IT,77878,12,4.44,2019,133,2,Onsite,Other,Senior,Master's
1720,Bob,36,HR,85466,8,4.64,2021,6,6,Onsite,Female,Manager,PhD
1721,Diana,52,Sales,30283,3,1.28,2019,102,10,Onsite,Male,Entry,High School
1722,Charlie,32,Sales,40695,11,4.36,2019,85,10,Remote,Female,Entry,High School
1723,Diana,57,Sales,59267,13,3.48,2021,183,8,Onsite,Other,Manager,Master's
1724,Diana,23,IT,111009,4,3.21,2020,37,4,Onsite,Female,Entry,PhD
1725,Bob,22,IT,72422,6,1.28,2022,151,10,Onsite,Male,Entry,Master's
1726,Eve,51,Marketing,58525,16,4.43,2020,95,14,Onsite,Male,Entry,High School
1727,Alice,30,HR,45788,1,2.29,2021,51,3,Hybrid,Female,Manager,Bachelor's
1728,Eve,28,IT,86831,13,4.87,2019,89,10,Remote,Other,Manager,High School
1729,Charlie,47,IT,88194,4,3.01,2021,180,2,Onsite,Other,Manager,PhD
1730,Diana,55,Finance,87461,12,3.47,2022,65,10,Remote,Female,Mid,Bachelor's
1731,Charlie,22,Finance,49886,17,4.43,2022,32,11,Hybrid,Male,Entry,PhD
1732,Charlie,45,Marketing,34611,12,3.57,2020,93,12,Onsite,Other,Mid,Bachelor's
1733,Bob,46,IT,50075,14,3.24,2021,72,12,Remote,Other,Entry,Bachelor's
1734,Alice,27,HR,119819,12,3.71,2021,190,5,Onsite,Female,Mid,High School
1735,Bob,35,Marketing,59736,14,2.55,2021,97,2,Onsite,Male,Mid,Bachelor's
1736,Bob,25,HR,85778,7,1.96,2019,3,5,Remote,Male,Entry,PhD
1737,Charlie,58,Sales,49172,3,1.76,2020,183,0,Hybrid,Other,Senior,Bachelor's
1738,Eve,26,Marketing,59006,17,1.08,2020,40,13,Remote,Other,Senior,Master's
1739,Eve,29,IT,105453,14,4.07,2020,83,3,Onsite,Male,Mid,Master's
1740,Diana,56,IT,108006,2,3.98,2021,134,10,Onsite,Female,Entry,Bachelor's
1741,Alice,49,IT,37024,2,2.84,2018,67,14,Hybrid,Male,Manager,PhD
1742,Alice,52,Marketing,44581,16,2.58,2022,198,10,Hybrid,Female,Senior,Master's
