Employee_ID,Name,Age,Department,Salary,Years_at_Company,Performance_Score,Last_Promotion_Year,Training_Hours,Sick_Days,Work_Location,Gender,Job_Level,Education_Level
1470,Charlie,24,HR,107582.44858774284,14,1.7072945591217195,2019,8,8.58541088175656,Onsite,Male,Entry,PhD
1471,Charlie,34,Sales,118505.33167532217,12,3.745334120333534,2018,135,4.509331759332932,Remote,Other,Mid,Bachelor's
1472,Charlie,55,HR,117436.4108052743,10,3.2979560266267134,2018,132,5.404087946746573,Hybrid,Male,Senior,Master's
1473,Charlie,24,Finance,,9,3.8606884042497533,2018,171,3.2786231915004933,Remote,Male,Manager,Master's
1474,Diana,37,Marketing,127478.16573147796,17,1.5120028041949203,2019,73,7.975994391610159,Onsite,Male,Senior,Master's
1475,Bob,59,Sales,107938.60184965923,13,2.537903710972128,2018,89,4.924192578055744,Hybrid,Other,Mid,Master's
1476,Alice,41,IT,73684.24058122138,8,2.3054358602465763,2019,86,7.389128279506847,Hybrid,Female,Mid,PhD
1477,Alice,36,HR,110074.08260647165,10,4.210186800384159,2022,140,2.5796263992316817,Hybrid,Other,Mid,Master's
1478,Bob,36,IT,75303.13783880582,6,2.2632569889535956,2018,60,7.473486022092809,Hybrid,Other,Entry,PhD
1479,Charlie,57,IT,85506.6687705282,3,1.2030851356041126,2019,0,8.593829728791775,Onsite,Female,Mid,PhD
1480,Diana,25,Finance,88226.1126739504,10,1.1572418580319095,2018,23,8.685516283936181,Hybrid,Female,Entry,High School
1481,Bob,53,IT,,19,3.701173654095194,2019,143,4.597652691809612,Hybrid,Other,Manager,Master's
1482,Bob,36,HR,107617.78016089924,4,3.4189131416932352,2019,124,4.1621737166135295,Onsite,Other,Senior,High School
1483,Diana,42,Finance,86895.87100043066,8,2.5415444562502882,2018,49,6.9169110874994235,Remote,Male,Mid,Bachelor's
1484,Alice,53,Marketing,105140.71699347679,10,4.558036713214698,2022,169,0.8839265735706032,Onsite,Male,Senior,High School
1485,Alice,34,IT,97723.36661764061,3,3.4270587710945932,2019,71,3.1458824578108135,Remote,Female,Mid,Master's
1486,Alice,51,Marketing,83455.61087447726,7,2.5303758410668786,2019,58,6.939248317866243,Remote,Male,Mid,Master's
1487,Alice,29,Finance,95973.89730466166,3,3.2281770317163727,2019,156,5.543645936567255,Onsite,Male,Senior,High School
1488,Charlie,45,Finance,,17,4.502846305427437,2023,159,0.994307389145126,Hybrid,Other,Manager,Master's
1489,Alice,38,Sales,148344.0204572266,18,4.5414068904138105,2023,161,0.917186219172379,Onsite,Other,Senior,Master's
1490,Eve,32,IT,,18,3.2962084726382397,2019,120,3.4075830547235206,Hybrid,Other,Manager,High School
1491,Diana,47,Finance,,19,5.0,2023,197,1.0,Hybrid,Female,Manager,Bachelor's
1492,Diana,59,Sales,107654.26582303006,9,4.437428060290777,2022,189,3.125143879418445,Remote,Female,Senior,Master's
1493,Charlie,45,Finance,127103.36973699646,17,1.7477578923768151,2018,8,8.50448421524637,Hybrid,Male,Mid,High School
1494,Diana,35,Marketing,91465.44752888434,3,4.127733501287438,2023,154,2.7445329974251234,Remote,Other,Senior,PhD
1495,Bob,53,Sales,,8,2.396908994587692,2018,58,7.206182010824616,Hybrid,Male,Manager,High School
1496,Eve,33,Marketing,113637.05035359574,15,4.701670180406736,2022,189,2.5966596391865284,Hybrid,Female,Senior,High School
1497,Diana,44,Finance,66885.05463237353,5,2.298622202473811,2019,42,6.402755595052378,Onsite,Other,Entry,Bachelor's
1498,Bob,38,Sales,,18,1.4894779224117445,2019,31,7.0210441551765115,Hybrid,Female,Manager,Master's
1499,Charlie,47,HR,56433.86166662781,5,3.3119425679151258,2019,84,3.3761148641697485,Onsite,Male,Entry,Master's
1500,Bob,42,HR,99868.10391568292,11,1.0,2019,6,10.0,Onsite,Female,Mid,Bachelor's
1501,Diana,58,HR,75759.78662386411,2,2.4896569451434623,2018,75,6.0206861097130755,Onsite,Female,Senior,PhD
1502,Alice,48,HR,78393.74692905837,2,1.4711800756885456,2018,26,8.057639848622909,Remote,Other,Mid,Bachelor's
1503,Alice,38,Finance,89638.38245605103,1,3.6227050686704474,2019,97,4.754589862659105,Hybrid,Male,Senior,PhD
1504,Bob,43,Marketing,102677.65196353794,8,3.4560481528906255,2019,84,5.087903694218749,Onsite,Female,Senior,PhD
1505,Charlie,41,IT,,6,5.0,2022,144,1.0,Onsite,Female,Manager,Bachelor's
1506,Bob,22,IT,99346.12497075312,7,3.125707513854689,2018,112,5.748584972290622,Hybrid,Other,Mid,High School
1507,Diana,41,HR,,5,3.6170216756835547,2019,129,3.7659566486328906,Remote,Other,Manager,Bachelor's
1508,Charlie,31,Marketing,94045.7990580131,14,2.4229997440649402,2018,84,6.1540005118701195,Onsite,Other,Entry,Master's
1509,Diana,47,Sales,100783.40858236596,5,5.0,2023,194,1.0,Hybrid,Male,Senior,Bachelor's
1510,Diana,36,Marketing,101438.05074986257,12,1.7905876478396405,2018,60,7.418824704320719,Hybrid,Other,Entry,Bachelor's
1511,Eve,35,IT,83667.94028969845,10,4.45465020386454,2023,120,1.0906995922709193,Onsite,Other,Entry,PhD
1512,Diana,52,IT,108667.89967072463,14,3.98184204087911,2019,108,2.0363159182417796,Hybrid,Other,Senior,Bachelor's
1513,Bob,32,Marketing,110119.2064027332,8,2.345121315035869,2019,75,7.309757369928262,Remote,Other,Senior,Bachelor's
1514,Bob,50,Sales,68392.24868227038,1,2.8999382273989522,2018,111,5.2001235452020955,Remote,Female,Mid,Bachelor's
1515,Diana,42,Marketing,116887.13162574644,15,4.202151223184525,2022,185,2.5956975536309503,Hybrid,Other,Mid,PhD
1516,Bob,48,Marketing,100395.6057961161,17,4.104809180159048,2023,126,2.790381639681904,Onsite,Female,Entry,Bachelor's
1517,Eve,24,IT,108637.2425473032,16,3.1120231139399808,2019,100,4.7759537721200385,Onsite,Female,Mid,PhD
1518,Diana,48,IT,113234.83709746337,13,2.6785856942520443,2018,87,4.642828611495911,Onsite,Male,Mid,Bachelor's
1519,Eve,27,Marketing,77686.24149374095,5,1.2993791231658816,2019,18,7.401241753668237,Hybrid,Male,Entry,Bachelor's
1520,Alice,55,Sales,96722.68357146376,7,2.5261035735227577,2019,65,6.947792852954485,Hybrid,Other,Senior,Bachelor's
1521,Alice,54,Marketing,130804.48831494652,11,4.23830483705669,2023,158,2.52339032588662,Onsite,Other,Senior,High School
1522,Eve,24,Finance,,18,3.4727127746082678,2019,164,3.0545744507834645,Remote,Male,Manager,Bachelor's
1523,Alice,23,Sales,,10,1.318441939418243,2019,9,7.3631161211635145,Hybrid,Other,Manager,High School
1524,Charlie,48,Finance,85173.27880755154,4,3.217717718906139,2019,92,5.564564562187722,Hybrid,Female,Mid,Master's
1525,Diana,47,Finance,119477.47732266234,15,1.7676394845750663,2018,53,7.4647210308498675,Remote,Male,Senior,Master's
1526,Diana,40,HR,125773.29679253142,13,1.9485949604262642,2019,72,8.10281007914747,Onsite,Male,Senior,High School
1527,Alice,44,Finance,120009.86907415505,13,4.494339874576114,2022,155,2.0113202508477723,Onsite,Female,Mid,Master's
1528,Bob,27,Marketing,49043.226567890706,7,2.38107557815479,2019,87,7.23784884369042,Remote,Other,Entry,Bachelor's
1529,Eve,29,Sales,66898.72805899117,7,2.5456775173364488,2019,85,5.9086449653271025,Hybrid,Other,Entry,Bachelor's
1530,Charlie,32,Sales,111433.07793400048,13,3.2098395541476927,2019,86,5.5803208917046145,Remote,Other,Mid,High School
1531,Bob,49,IT,112438.5113051516,18,3.92988362953907,2018,135,4.14023274092186,Remote,Male,Entry,Bachelor's
1532,Bob,24,Marketing,,16,2.1820452513945114,2018,37,6.635909497210977,Remote,Female,Manager,High School
1533,Bob,44,Marketing,104769.92787541058,16,1.1976392286479083,2019,34,7.604721542704183,Onsite,Female,Entry,Master's
1534,Diana,44,IT,,10,5.0,2022,193,2.0,Hybrid,Female,Manager,Master's
1535,Diana,51,Finance,,1,2.7556698040739747,2019,115,4.488660391852051,Hybrid,Other,Manager,High School
1536,Charlie,49,Sales,76279.68808989934,3,1.8458843531287215,2019,63,7.308231293742557,Onsite,Other,Mid,Bachelor's
1537,Eve,46,Finance,89482.44729788683,5,1.5396016525591052,2019,6,8.92079669488179,Onsite,Female,Entry,Bachelor's
1538,Alice,50,IT,134470.6477159182,17,2.575093797032359,2018,91,6.849812405935282,Onsite,Male,Entry,PhD
1539,Alice,28,Finance,,12,4.865315836647798,2022,198,0.269368326704404,Onsite,Male,Manager,High School
1540,Eve,39,Finance,118503.96133637564,14,2.826589225423718,2019,120,6.346821549152564,Hybrid,Other,Mid,High School
1541,Eve,55,HR,85085.52145685413,8,3.9137292113502706,2019,106,2.1725415772994587,Hybrid,Male,Mid,PhD
1542,Eve,44,IT,108968.01063493344,6,1.6247050309495317,2018,68,7.750589938100937,Onsite,Male,Senior,Master's
1543,Bob,33,Sales,98709.25279843812,3,5.0,2023,189,1.0,Remote,Male,Mid,High School
1544,Bob,24,Finance,,19,3.5436173589875137,2018,156,2.9127652820249725,Onsite,Male,Manager,PhD
1545,Bob,22,HR,101801.52964909095,9,1.9987262787233937,2018,61,6.002547442553213,Onsite,Male,Entry,Bachelor's
1546,Charlie,50,Marketing,80267.99220862001,3,1.525920149304963,2019,38,6.9481597013900736,Onsite,Female,Entry,High School
1547,Eve,51,Marketing,124872.02270624161,13,3.5996339264953066,2018,155,4.800732147009387,Onsite,Female,Senior,Master's
1548,Diana,44,HR,79090.43806446933,1,2.4578742238094153,2018,35,7.084251552381169,Onsite,Male,Senior,PhD
1549,Charlie,57,Marketing,,12,4.4646505558617235,2023,136,3.070698888276553,Remote,Male,Manager,PhD
1550,Eve,53,Marketing,,6,1.0,2018,20,10.0,Remote,Female,Manager,Master's
1551,Alice,45,Sales,,12,4.145713336501401,2022,157,1.7085733269971985,Remote,Female,Manager,High School
1552,Alice,51,IT,134522.90930811575,18,2.140406222387599,2018,94,6.719187555224802,Remote,Male,Mid,Master's
1553,Alice,41,HR,88170.62354457266,5,3.8634229337881343,2019,148,2.2731541324237314,Remote,Other,Mid,High School
1554,Bob,36,HR,68240.70039547265,4,1.3943179720330914,2019,53,8.211364055933817,Onsite,Other,Mid,Master's
1555,Diana,38,Finance,69400.496688536,2,3.2858404634366702,2019,97,4.4283190731266595,Onsite,Female,Senior,Master's
1556,Eve,36,HR,129901.75183103194,9,4.113794813125525,2023,173,1.7724103737489507,Hybrid,Male,Senior,Bachelor's
1557,Bob,56,Finance,,7,4.453138563227298,2023,155,3.0937228735454045,Remote,Other,Manager,Bachelor's
1558,Alice,46,Finance,86527.32076265222,7,1.8871030299640918,2019,44,7.225793940071816,Hybrid,Female,Mid,PhD
1559,Bob,50,IT,69028.62611782395,4,1.0,2019,8,10.0,Remote,Other,Entry,Master's
1560,Bob,29,IT,113253.08767165412,17,4.104186037503951,2023,150,3.791627924992097,Remote,Other,Mid,Master's
1561,Charlie,36,HR,113316.23294137896,15,1.103142545034633,2019,62,9.793714909930735,Hybrid,Female,Senior,High School
1562,Bob,23,Marketing,103660.98032846242,5,2.9817937085314217,2019,138,6.036412582937157,Onsite,Male,Mid,Master's
1563,Diana,32,HR,,2,1.0,2019,3,10.0,Onsite,Male,Manager,Master's
1564,Charlie,26,Marketing,,12,2.442942854561133,2019,106,5.114114290877734,Onsite,Male,Manager,PhD
1565,Charlie,57,Sales,,4,2.918935797527105,2019,89,4.16212840494579,Hybrid,Female,Manager,PhD
1566,Charlie,31,IT,,3,2.5183607752406103,2018,43,4.963278449518779,Onsite,Female,Manager,PhD
1567,Bob,34,Sales,,1,1.9023377884098975,2018,39,7.195324423180205,Remote,Other,Manager,High School
1568,Charlie,47,IT,98012.85189021338,11,2.214501075492145,2018,104,7.57099784901571,Onsite,Male,Mid,PhD
1569,Bob,30,Finance,110708.49180619628,9,3.0545615138356643,2019,105,4.890876972328671,Remote,Male,Senior,High School
1570,Bob,31,Marketing,,13,1.5901620625285198,2019,12,8.819675874942961,Remote,Other,Manager,High School
1571,Bob,37,Marketing,91981.64146686271,9,1.7280232547437278,2019,7,7.5439534905125445,Onsite,Other,Mid,Master's
1572,Eve,23,Sales,104509.89383693394,7,1.1592712073515785,2018,26,7.681457585296843,Remote,Other,Mid,PhD
1573,Charlie,48,Marketing,,14,2.6037379871674373,2018,27,5.792524025665125,Onsite,Male,Manager,High School
1574,Eve,51,Marketing,139945.17211423503,18,1.4875818661013929,2018,36,7.024836267797214,Remote,Female,Senior,High School
1575,Bob,55,Finance,,12,3.845751057444324,2018,143,3.3084978851113522,Hybrid,Other,Manager,High School
1576,Eve,23,IT,123406.99253379738,12,4.641431814506352,2022,154,0.717136370987296,Hybrid,Male,Senior,Bachelor's
1577,Alice,45,Finance,,17,4.767139189584135,2022,171,0.4657216208317294,Onsite,Other,Manager,High School
1578,Charlie,23,IT,,2,2.2824720017974203,2019,34,5.4350559964051595,Remote,Female,Manager,High School
1579,Diana,41,IT,,6,4.139781538498273,2023,170,2.7204369230034544,Hybrid,Female,Manager,High School
1580,Diana,46,IT,102556.06964786981,12,2.7665415858680715,2018,74,4.466916828263857,Onsite,Other,Mid,High School
1581,Eve,55,Finance,120152.83793560148,13,1.7341139504971599,2019,36,7.53177209900568,Remote,Male,Senior,PhD
1582,Charlie,22,IT,,4,4.697839505305872,2022,169,0.6043209893882562,Onsite,Male,Manager,Master's
1583,Diana,39,Finance,84312.84459055631,1,1.0,2019,14,8.0,Onsite,Other,Senior,Master's
1584,Alice,57,Finance,96008.18259834623,5,2.02911365697891,2019,74,6.94177268604218,Hybrid,Male,Mid,PhD
1585,Diana,26,HR,105281.94876960274,19,2.1106195737971194,2019,75,7.778760852405761,Remote,Other,Mid,PhD
1586,Charlie,36,IT,114395.57319227315,18,4.805527876889797,2023,166,0.38894424622040624,Onsite,Male,Entry,Master's
1587,Alice,28,Marketing,81245.13646942568,13,2.6760681328904816,2018,73,4.647863734219037,Onsite,Male,Entry,High School
1588,Diana,35,Sales,147439.29848335727,18,1.6376177053472456,2018,70,6.724764589305509,Remote,Male,Senior,Bachelor's
1589,Bob,41,Finance,83223.12974738814,9,1.192019078008197,2018,48,8.615961843983605,Remote,Male,Mid,PhD
1590,Eve,41,IT,86937.33628807122,3,2.829620402280953,2019,104,4.340759195438094,Remote,Female,Mid,High School
1591,Diana,49,HR,87632.35546516991,6,4.530290163769626,2023,174,1.9394196724607475,Remote,Other,Mid,Master's
1592,Alice,52,Sales,116998.22189489694,11,3.038262453377592,2018,76,4.923475093244816,Onsite,Other,Senior,Master's
1593,Charlie,44,IT,120732.88569956645,14,3.896055948619776,2019,164,3.207888102760448,Remote,Male,Mid,High School
1594,Eve,42,Marketing,137021.9635745508,19,4.347717963677418,2023,150,1.3045640726451637,Onsite,Female,Senior,High School
1595,Eve,30,HR,99335.46924262945,2,2.9953561870064043,2019,102,4.0092876259871915,Remote,Other,Senior,Master's
1596,Charlie,51,Sales,103156.42652217313,12,3.291657731823719,2019,124,4.416684536352562,Remote,Male,Senior,Bachelor's
1597,Alice,25,Marketing,82392.74846096986,2,3.211649084484603,2018,96,4.576701831030794,Remote,Female,Entry,PhD
1598,Charlie,32,Marketing,139934.71869723438,16,4.996178458152315,2022,175,1.0076430836953705,Onsite,Female,Senior,PhD
1599,Eve,37,HR,,15,1.0,2019,8,9.0,Onsite,Male,Manager,Bachelor's
1600,Charlie,23,HR,122560.15604163652,16,1.7368783554868183,2019,55,7.526243289026363,Onsite,Female,Entry,Master's
1601,Alice,43,HR,139575.5194628187,17,2.7309889330261754,2019,94,6.538022133947649,Onsite,Female,Senior,PhD
1602,Bob,31,Finance,,4,3.599188778305468,2018,121,4.801622443389064,Onsite,Female,Manager,PhD
1603,Bob,47,IT,,11,2.653992824483784,2019,85,5.692014351032432,Remote,Other,Manager,Bachelor's
1604,Charlie,29,IT,93464.66739327332,7,3.154359543657028,2019,155,5.691280912685944,Onsite,Other,Mid,Bachelor's
1605,Diana,55,HR,61729.74342309518,1,1.8139583826288055,2018,24,6.372083234742389,Onsite,Female,Mid,PhD
1606,Charlie,26,Finance,,6,3.901364740517268,2019,147,3.197270518965464,Onsite,Female,Manager,Bachelor's
1607,Charlie,53,Sales,90146.0381789516,8,1.8946476358208697,2019,60,8.21070472835826,Hybrid,Other,Senior,PhD
1608,Diana,26,IT,86482.28436796452,5,2.397928269240225,2019,48,7.20414346151955,Remote,Male,Mid,PhD
1609,Diana,39,Sales,76937.2186746927,1,2.3571449594155163,2018,29,6.2857100811689675,Remote,Other,Mid,Master's
1610,Bob,48,IT,85391.21562055641,8,4.21850522205793,2023,141,1.5629895558841405,Onsite,Female,Entry,PhD
1611,Eve,58,HR,85230.508135801,6,4.11124846417535,2023,172,2.777503071649299,Remote,Other,Mid,Master's
1612,Alice,58,HR,97987.63477200581,10,4.65490082696,2022,155,2.6901983460800007,Hybrid,Female,Entry,Bachelor's
1613,Alice,57,HR,132304.93713833403,17,3.891523233291235,2018,114,3.21695353341753,Remote,Female,Senior,Master's
1614,Diana,55,IT,114517.6246956142,16,1.8740173800781315,2018,19,8.251965239843738,Remote,Male,Mid,Master's
1615,Alice,48,Finance,94581.45878921189,17,2.2107684506844647,2018,69,6.578463098631071,Onsite,Male,Entry,Master's
1616,Eve,33,Marketing,104449.61458239166,15,1.5458450718789623,2018,36,6.9083098562420755,Onsite,Other,Entry,High School
1617,Charlie,41,Sales,72635.43531250485,4,2.1693376197248124,2019,57,7.661324760550375,Onsite,Other,Mid,Master's
1618,Diana,24,Finance,114915.04914052397,10,4.653403260915818,2022,186,1.6931934781683644,Remote,Other,Mid,PhD
1619,Diana,24,Sales,,13,5.0,2023,171,2.0,Remote,Female,Manager,High School
1620,Diana,54,HR,,8,3.2016309947167745,2018,134,5.596738010566451,Remote,Male,Manager,High School
1621,Eve,41,Sales,,18,2.620947526474251,2019,45,6.758104947051498,Onsite,Other,Manager,Bachelor's
1622,Diana,48,IT,71971.7639214827,2,2.0823890873171913,2019,66,6.835221825365617,Remote,Other,Senior,Bachelor's
1623,Diana,42,IT,,9,3.416670633693119,2018,135,5.166658732613762,Hybrid,Other,Manager,Bachelor's
1624,Charlie,57,IT,82925.63022713593,1,2.2319181547485103,2018,59,7.536163690502979,Remote,Male,Entry,Master's
1625,Alice,23,HR,,7,5.0,2023,170,2.0,Remote,Male,Manager,Bachelor's
1626,Diana,56,IT,103993.9074000523,16,2.805135713570973,2018,81,4.389728572858054,Remote,Female,Entry,Bachelor's
1627,Charlie,54,Finance,62758.34124624383,3,4.356422888669822,2023,183,1.2871542226603552,Remote,Female,Mid,Bachelor's
1628,Bob,41,Finance,,12,4.800540355676386,2023,193,1.3989192886472281,Onsite,Male,Manager,High School
1629,Diana,38,IT,105434.11509735839,6,3.226785845337713,2019,129,4.546428309324574,Hybrid,Male,Senior,Master's
1630,Eve,26,Finance,132705.32172216012,18,1.1681660826449956,2019,34,8.663667834710008,Onsite,Other,Senior,Bachelor's
1631,Eve,57,Finance,151441.83810763442,18,3.589550811873,2018,151,4.820898376254,Onsite,Female,Senior,Master's
1632,Eve,43,IT,114006.40123214414,19,1.0,2019,6,8.0,Onsite,Male,Entry,PhD
1633,Eve,23,Finance,107613.43090958429,10,1.0,2018,10,10.0,Hybrid,Female,Senior,Master's
1634,Bob,37,HR,83181.19516581796,8,2.0940528402795477,2019,77,6.8118943194409045,Onsite,Male,Entry,PhD
1635,Bob,22,HR,133921.52425814854,18,2.2621237646404326,2018,86,5.475752470719135,Onsite,Female,Senior,High School
1636,Diana,33,Finance,,4,2.381129114410472,2019,57,7.237741771179056,Onsite,Male,Manager,PhD
1637,Bob,40,IT,72595.87105725333,6,1.341646806758237,2018,11,7.316706386483526,Onsite,Female,Entry,Master's
1638,Eve,44,Marketing,86404.29895010298,5,2.759891893547653,2018,66,6.480216212904694,Remote,Other,Entry,Master's
1639,Eve,58,HR,133314.57192383692,19,3.6249210014597155,2019,125,2.750157997080569,Hybrid,Female,Senior,Bachelor's
1640,Alice,27,Sales,75793.82532850669,1,1.3597276573336194,2018,5,7.280544685332761,Onsite,Male,Entry,High School
1641,Alice,42,Marketing,,12,4.725835052915181,2022,190,2.5483298941696386,Onsite,Male,Manager,Master's
1642,Bob,33,Marketing,63236.94493240745,7,3.586387931895059,2019,100,4.827224136209882,Hybrid,Female,Mid,Master's
1643,Diana,27,IT,141297.23913343844,19,3.424134324763587,2018,104,4.151731350472826,Remote,Male,Senior,PhD
1644,Bob,31,Finance,102124.25583019563,9,2.72390607189294,2018,80,5.55218785621412,Hybrid,Other,Senior,Bachelor's
1645,Diana,51,IT,68827.70543990922,2,1.0587369242328255,2018,40,8.88252615153435,Hybrid,Female,Mid,High School
1646,Charlie,56,IT,,1,3.361749572621846,2018,119,4.276500854756308,Hybrid,Female,Manager,High School
1647,Diana,36,Marketing,121089.7037106193,13,4.225785080387375,2022,180,1.5484298392252498,Onsite,Other,Senior,High School
1648,Alice,37,Finance,87777.45215570278,7,2.763372320405971,2018,77,5.473255359188058,Onsite,Male,Mid,PhD
1649,Charlie,45,Sales,95195.10445922514,11,1.8523808279016039,2018,23,7.295238344196792,Hybrid,Male,Mid,PhD
1650,Eve,46,HR,119353.41080991586,17,5.0,2023,191,0.0,Remote,Female,Mid,Bachelor's
1651,Eve,47,Finance,82068.92722674661,10,2.34827479881595,2019,86,5.3034504023681,Remote,Other,Mid,High School
1652,Alice,53,HR,,4,2.604780365796549,2018,33,6.790439268406902,Onsite,Male,Manager,Master's
1653,Charlie,53,Marketing,,14,2.873065051177363,2019,108,4.253869897645274,Hybrid,Female,Manager,PhD
1654,Charlie,36,Sales,102668.19014142732,12,2.5308288667195002,2019,52,4.9383422665609995,Hybrid,Other,Entry,Master's
1655,Charlie,34,HR,60699.89485234231,2,2.391625598402753,2018,91,5.216748803194494,Hybrid,Other,Entry,Master's
1656,Bob,36,Sales,92386.80170736402,8,1.455133245666183,2019,27,7.089733508667634,Onsite,Female,Entry,High School
1657,Alice,26,Sales,,16,1.5829205341376125,2018,34,7.834158931724775,Hybrid,Female,Manager,Master's
1658,Eve,49,Finance,,18,1.0469982840480512,2018,7,7.906003431903898,Hybrid,Male,Manager,High School
1659,Alice,44,Sales,129495.22787763474,13,4.077459514442681,2022,176,1.8450809711146388,Remote,Male,Senior,Bachelor's
1660,Diana,37,IT,103462.07036417382,10,2.1665943178234897,2018,77,5.666811364353021,Hybrid,Female,Mid,High School
1661,Diana,25,Marketing,116214.38173594372,18,1.8401673362182644,2018,33,6.319665327563471,Remote,Other,Senior,Master's
1662,Charlie,37,Marketing,84715.09907331824,3,4.909945317491804,2022,172,1.180109365016392,Remote,Other,Senior,High School
1663,Diana,34,IT,122345.1245033216,17,4.555686852471176,2022,153,0.888626295057648,Onsite,Other,Mid,PhD
1664,Eve,23,IT,68209.97406746328,3,4.270779439777655,2022,129,2.4584411204446894,Hybrid,Male,Entry,PhD
1665,Diana,37,Finance,127219.18113804873,15,2.3656085658758705,2019,55,5.268782868248259,Hybrid,Other,Senior,High School
1666,Charlie,59,Marketing,87738.05275914307,3,3.54436861997129,2019,109,3.9112627600574204,Hybrid,Female,Entry,High School
1667,Charlie,32,IT,94106.188875389,6,3.198344592803717,2018,121,4.603310814392566,Onsite,Female,Senior,PhD
1668,Bob,27,IT,62371.310949276274,2,2.9458908869605693,2019,155,5.108218226078861,Hybrid,Other,Entry,Bachelor's
1669,Bob,52,HR,,11,3.5777869870087438,2019,186,3.8444260259825125,Remote,Female,Manager,PhD
1670,Charlie,29,Finance,121645.48849877376,7,3.357286603177389,2019,123,5.285426793645222,Onsite,Male,Senior,PhD
1671,Eve,24,Sales,114348.28241629437,12,4.7631453187833195,2022,169,2.473709362433361,Hybrid,Female,Senior,Master's
1672,Eve,48,Finance,117624.05002375813,19,1.4818371876572323,2018,22,8.036325624685535,Remote,Female,Entry,High School
1673,Eve,55,Finance,99351.26288517858,7,2.9176478411697886,2019,89,5.164704317660423,Onsite,Male,Mid,PhD
1674,Alice,44,Finance,98842.8043043543,13,4.8285306469653175,2022,198,2.342938706069365,Remote,Male,Entry,High School
1675,Eve,25,Finance,121887.87666848871,17,3.8133511842539187,2019,108,3.3732976314921626,Remote,Male,Mid,Bachelor's
1676,Alice,59,Marketing,133765.60249334096,19,5.0,2023,174,2.0,Remote,Other,Senior,Master's
1677,Eve,47,Finance,,17,1.4245448338834223,2019,50,7.150910332233155,Hybrid,Female,Manager,Master's
1678,Eve,52,Finance,91477.7748694953,14,4.606470035508261,2022,195,1.7870599289834779,Hybrid,Male,Mid,PhD
1679,Charlie,57,Finance,71117.66300530828,1,2.812418383671011,2019,74,6.375163232657978,Hybrid,Male,Entry,Bachelor's
1680,Charlie,37,Sales,84846.15305716751,13,5.0,2023,199,0.0,Remote,Female,Entry,High School
1681,Alice,58,Marketing,90128.68775365397,3,2.934540852427823,2018,114,6.130918295144354,Hybrid,Male,Mid,High School
1682,Charlie,59,Sales,120952.89616153165,13,4.297038579576682,2023,181,1.4059228408466353,Hybrid,Male,Senior,Bachelor's
1683,Diana,40,IT,77362.07135822842,2,1.5172092170102056,2019,32,8.965581565979589,Onsite,Other,Mid,Bachelor's
1684,Bob,35,HR,108673.71795956213,17,3.641078234550041,2018,99,3.717843530899918,Hybrid,Female,Mid,PhD
1685,Alice,23,IT,,2,2.929971288108651,2018,73,5.140057423782698,Remote,Female,Manager,Master's
1686,Charlie,56,Finance,107050.90385187714,12,1.9802398064905302,2019,78,7.039520387018939,Hybrid,Other,Mid,High School
1687,Diana,34,Sales,92223.03500860176,11,4.149500819352651,2022,130,2.7009983612946975,Remote,Male,Mid,PhD
1688,Eve,32,Sales,,15,5.0,2023,187,0.0,Onsite,Male,Manager,High School
1689,Charlie,46,IT,102808.11369775947,16,2.3747569104897113,2019,108,6.2504861790205775,Hybrid,Male,Entry,PhD
1690,Eve,35,IT,73988.70880503787,1,5.0,2023,177,0.0,Remote,Male,Senior,High School
1691,Charlie,56,HR,127379.1423078852,11,2.686805801275467,2019,89,6.626388397449066,Hybrid,Female,Senior,PhD
1692,Eve,30,IT,83924.08415300323,5,5.0,2023,180,0.0,Hybrid,Male,Senior,High School
1693,Diana,34,Sales,105652.1867263815,17,1.0,2019,61,10.0,Onsite,Other,Entry,PhD
1694,Alice,31,Marketing,,6,3.7897452095717212,2019,125,3.4205095808565575,Hybrid,Female,Manager,Bachelor's
1695,Diana,25,IT,,1,2.0246101459267605,2018,66,7.950779708146479,Onsite,Female,Manager,Bachelor's
1696,Bob,29,Finance,,6,5.0,2023,179,0.0,Onsite,Male,Manager,Master's
1697,Bob,42,IT,100684.02418762317,10,4.434774299423498,2022,156,3.130451401153003,Remote,Other,Senior,High School
1698,Alice,49,HR,115410.7503141773,16,3.114191024393669,2019,96,4.771617951212662,Remote,Other,Mid,PhD
1699,Bob,33,IT,71402.22422673774,3,3.950410614181012,2019,126,2.099178771637976,Hybrid,Male,Entry,PhD
1700,Alice,59,HR,,4,3.467524427411227,2019,125,3.064951145177546,Remote,Male,Manager,Master's
1701,Eve,57,HR,90764.64358895025,10,1.0,2019,2,8.0,Remote,Female,Entry,Master's
1702,Eve,49,Marketing,98315.83214364281,15,4.39834429454273,2022,187,3.203311410914541,Hybrid,Male,Mid,Master's
1703,Diana,30,Marketing,91665.051617074,8,4.717840265637412,2023,147,2.5643194687251754,Onsite,Other,Entry,High School
1704,Charlie,32,IT,117044.905015123,11,2.285654442291124,2019,35,6.428691115417752,Hybrid,Female,Senior,High School
1705,Eve,50,Marketing,97798.49215325284,7,3.3521902889333974,2019,158,4.295619422133205,Remote,Other,Mid,Bachelor's
1706,Diana,31,Sales,,1,4.549674290628026,2023,182,2.900651418743948,Hybrid,Female,Manager,Bachelor's
